school_id,page_url,page_load_time_ms,page_width,page_height,NDOM_nodes,NDOM_height,page_template,page_menu_or,page_ungrouped_multim,metric,task1,task2,task3,task4,task5,task6,task7,task8
TATF034018,https://www.liside.edu.it,2175,1587,5135,345,12,7.0,1.0,0.0,3.9,6.5,3.22,2.36,6.5,2.11,4.38,6.5,11.4
LETF01601R,https://www.iisstricase.it,1190,1587,4135,374,7,5.0,1.0,0.0,4.4,3.1,2.79,3.1,3.33,6.5,9.88,4.53,2.79
SSPS00401V,https://www.iispaglietti.it,2097,1587,4195,383,7,5.0,1.0,3.0,4.0,3.1,2.79,3.1,3.37,6.5,9.86,6.04,2.79
VTPS010006,https://www.liceopaoloruffiniviterbo.edu.it,1417,1587,3848,322,10,9.0,1.0,15.0,3.5,1.64,1.48,1.64,6.77,6.5,1.06,6.5,1.48
MCRI010008,https://www.ipsiacorridoni.com,1819,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
VAPC040006,https://www.liceolegnani.edu.it,1501,1587,4613,494,10,9.0,1.0,15.0,3.0,3.98,2.41,4.55,2.8,2.41,6.27,6.99,2.71
FIPS04000R,https://www.liceocastelnuovo.edu.it,1796,1587,3321,248,7,8.0,1.0,10.0,3.6,3.14,2.53,3.1,3.66,6.5,6.5,6.5,2.53
RMTF053015,https://www.pertinigenzano.edu.it,1469,1587,16875,422,5,4.0,3.0,5.0,3.7,1.01,1.92,5.57,3.8,3.67,5.14,3.03,3.36
VIRI011019,http://www.iislonigo.edu.it/,1819,1587,4168,258,7,4.0,1.0,20.0,3.3,6.5,2.46,3.1,4.0,5.51,6.5,4.51,2.46
NATF190001,https://www.itimariecurie.edu.it,917,1587,3041,186,5,6.0,1.0,8.0,3.5,3.89,2.1,3.88,6.5,2.1,6.91,3.87,6.5
BOTD080001,https://www.salvemini-bo.edu.it/,1685,1587,4320,219,7,8.0,1.0,8.0,3.5,3.12,2.46,3.11,3.52,6.5,6.5,3.92,2.46
PZTF06000E,https://www.comprensivocorleto.edu.it,997,1587,2274,213,5,6.0,1.0,4.0,4.1,3.89,2.1,3.89,6.5,2.1,5.56,3.89,6.82
MNRC006012,https://www.istitutogreggiati.edu.it,6492,1587,25636,637,9,9.0,1.0,0.0,3.7,13.8,7.0,1.81,7.0,2.97,13.66,7.0,25.82
CERH00404T,https://www.matteiaversa.edu.it/,1555,1587,3701,335,7,5.0,1.0,4.0,4.2,2.92,2.58,2.93,9.22,6.5,2.9,5.85,2.58
TOTF00701V,https://www.iisdoria.edu.it,1976,1587,4438,214,7,8.0,1.0,13.0,3.3,3.15,2.46,3.14,3.53,4.47,6.5,6.75,2.46
VCTD013013,https://www.cavourvercelli.it,3660,1587,4892,498,11,1.0,1.0,15.0,3.6,2.94,2.1,2.57,2.57,6.5,3.65,5.73,2.18
PTRC002019,https://www.sismondipacinotti.edu.it,2303,1587,5895,325,7,8.0,1.0,17.0,2.8,3.61,6.5,2.29,1.75,2.46,6.5,2.46,3.18
ROTD00801G,https://www.iisdeamicis-rovigo.edu.it,787,1587,2460,165,4,9.0,2.0,1.0,-1.0,6.5,6.5,4.08,6.5,1.71,4.86,2.03,6.5
RMRC121011,https://www.luigieinaudiroma.edu.it/,1883,1587,4383,249,7,8.0,1.0,14.0,3.3,3.35,2.73,3.34,3.71,6.5,6.5,5.56,2.73
PGTL00201B,https://www.pgis00200p@istruzione.it,1326,1602,2966,433,8,9.0,1.0,1.0,-1.0,49.6,6.5,13.1,44.16,6.5,30.9,6.5,30.9
VIRC01701G,https://www.remondini.net,2188,1587,4826,290,7,8.0,1.0,26.0,3.2,3.15,2.46,3.15,3.54,6.5,6.5,6.5,2.46
RMRH06000V,https://www.alberghierovelletri.edu.it,1787,1604,3289,575,11,9.0,1.0,0.0,4.4,0.43,5.91,0.3,5.78,0.3,0.42,3.99,4.43
APTD07000B,https://www.carducci-galilei.it,1083,1587,7312,456,9,9.0,1.0,2.0,4.2,6.5,2.98,3.66,3.27,3.08,4.96,4.21,3.76
ALTD00801G,https://www.marconitortona.edu.it/,4283,1587,8738,376,7,8.0,1.0,30.0,2.8,3.82,3.25,3.81,4.18,6.5,6.5,6.5,3.25
RCPS01901C,https://liceopizipalmi.edu.it/,5051,1587,7858,608,6,9.0,3.0,0.0,4.5,0.6,2.39,0.6,0.3,2.67,7.0,2.23,2.7
LORC01000Q,https://ipseinaudilodi.edu.it/,1496,1587,4793,388,7,5.0,1.0,4.0,4.4,2.91,2.58,2.92,3.18,6.5,2.9,3.74,2.58
FITF01701V,https://www.isisdavinci.edu.it,1484,1587,4127,263,7,8.0,1.0,17.0,3.5,3.15,2.46,3.14,3.53,3.83,6.5,5.81,2.46
CSPC067025,https://www.iissanmarcoargentano.edu.it,637,1587,4502,398,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.08,6.5,10.45,7.51,2.58
LCTD00801A,https://isrota.edu.it/,1061,1587,4402,397,7,5.0,1.0,4.0,4.1,2.9,2.58,2.9,3.15,6.5,2.92,4.39,2.58
TATD03601N,https://www.iissdavinci.edu.it,2453,1587,8976,300,5,3.0,1.0,16.0,2.9,2.3,6.5,1.77,2.53,18.9,6.5,18.9,18.9
BGRC03801A,https://www.istitutoguidogalli.edu.it,614,1587,2892,401,11,4.0,3.0,0.0,4.8,1.99,2.55,1.76,5.07,3.7,1.85,3.42,2.44
LTTL01801V,https://www.isgalileisani.it,1593,1587,2857,393,9,1.0,1.0,10.0,3.4,3.14,2.28,3.61,6.5,3.02,2.63,2.52,2.79
TVPC021018,https://www.istitutodacollo.it,2296,1587,3294,276,9,9.0,1.0,20.0,3.5,6.5,2.51,3.36,3.8,4.47,6.5,5.48,3.92
VAPC020001,https://www.liceoclassicovarese.edu.it,1908,1587,4315,248,7,8.0,1.0,8.0,3.5,3.11,2.46,3.1,3.49,6.5,6.5,6.82,2.46
FIPS100007,https://www.liceogramsci.it,847,1587,3905,384,7,5.0,1.0,3.0,4.1,3.1,2.79,3.1,3.29,6.5,9.29,3.79,2.79
RIRI00701X,https://www.ROSATELLI.IT,2869,1587,4181,357,7,5.0,1.0,3.0,4.1,3.1,2.79,3.1,3.29,6.5,9.75,4.64,2.79
VIRI004016,https://www.istitutomasotto.edu.it,2544,1587,5759,319,7,8.0,1.0,21.0,3.1,6.5,2.46,3.62,2.19,4.41,6.5,6.5,3.75
BATD069029,https://www.iissalpimontale.edu.it,2114,1587,3678,300,7,5.0,1.0,0.0,4.6,2.89,2.58,2.89,3.1,6.5,2.03,5.1,2.58
PNRC00801T,https://www.istitutoflora.edu.it,1441,1587,3863,215,7,8.0,1.0,7.0,3.6,2.62,2.09,2.61,2.97,6.5,6.5,4.91,2.09
ARPC001018,https://www.istitutosignorelli.edu.it,634,1587,4535,433,7,5.0,1.0,3.0,4.1,2.94,2.58,2.94,3.21,6.5,2.08,6.15,2.58
BNTF004012,https://www.istitutomedi.it,2389,1587,3737,326,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.29,6.5,8.98,4.8,2.79
NAPS14101P,https://www.itidavinci.edu.it/,2717,1587,4341,457,7,7.0,1.0,0.0,4.3,3.12,2.28,3.12,3.61,4.29,6.05,6.5,2.28
RMSL09701N,https://www.confalonieridechirico.it,1767,1587,3998,340,9,2.0,1.0,10.0,3.9,2.43,2.27,2.31,5.84,7.09,6.5,4.09,1.64
RERC01000P,https://www.ipsscfilippore.edu.it,1910,1587,3700,397,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.33,6.5,3.11,5.22,2.79
TVTN00401B,https://isissverdi.it/,990,1587,2823,147,5,9.0,1.0,0.0,3.5,6.5,6.5,3.53,6.5,2.53,6.24,6.5,3.89
MTTD020001,https://www.itcgtursi.edu.it,719,1587,4866,563,11,7.0,1.0,0.0,3.8,2.76,2.38,7.0,2.87,2.1,7.0,2.43,2.24
UDTD007019,https://www.paolinodaquileia.it,1355,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
MIRA03601A,https://www.iispareto.it,671,1587,2330,296,7,4.0,3.0,1.0,4.4,2.9,1.86,5.08,3.46,2.63,6.5,3.41,2.15
CNRA01203B,https://www.iisumbertoprimo.it,3222,1587,4341,140,7,9.0,1.0,0.0,4.0,6.5,6.5,1.36,6.5,6.5,6.5,2.31,6.5
NARH119017,https://www.ismorano.edu.it,3814,1587,7930,609,5,4.0,3.0,25.0,3.4,1.01,7.0,1.45,3.6,2.37,7.0,3.55,1.16
TORI019018,https://www.iis-ferraris.edu.it,1884,1587,4659,254,7,8.0,1.0,7.0,3.7,3.11,2.46,3.1,3.51,6.5,6.5,6.97,2.46
LIPC001015,https://www.isisforesi.it/,3765,1587,3939,344,7,5.0,1.0,3.0,4.0,3.1,2.79,3.1,3.29,6.5,9.21,4.61,2.79
NASD13000N,https://www.convittonapoli.it,1369,1587,4976,334,7,6.0,1.0,18.0,3.0,5.25,2.1,2.1,2.08,2.1,11.48,6.5,2.1
PRPS008015,https://www.iissgadda.it,2818,1587,7191,365,7,8.0,1.0,24.0,3.3,6.5,6.5,4.92,3.0,2.09,2.09,5.27,3.7
NAPS10901V,https://www.liceomunari.edu.it,1914,1587,5023,501,7,5.0,1.0,6.0,4.1,4.57,4.02,4.56,4.84,7.0,11.66,7.52,3.98
SASL040008,https://www.liceoartisticosabatinimenna.edu.it,1982,1587,4800,437,7,9.0,3.0,0.0,4.3,3.82,2.74,3.4,2.89,2.98,6.5,11.58,3.53
PDRC024019,https://www.atestino.edu.it,1776,1587,3817,248,7,8.0,1.0,10.0,3.6,3.14,2.46,3.13,3.53,6.5,6.5,5.89,2.46
BGSL001014,https://www.istitutocelerilovere.it,1523,1587,4074,122,6,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,8.71
TATD039026,https://iissperrone.edu.it/,853,1587,5907,335,7,5.0,1.0,0.0,4.5,0.3,2.58,2.89,3.13,6.5,12.89,6.5,2.58
NARA09601G,https://www.iscaravaggio.edu.it,3567,1587,2807,597,7,7.0,1.0,0.0,4.7,0.3,0.34,3.18,0.3,0.34,5.2,0.3,0.35
TPPS03201B,https://liceicastelvetrano.edu.it/,1361,1587,3693,373,7,5.0,1.0,4.0,4.0,2.9,2.58,2.91,3.15,6.5,2.89,3.68,2.58
LTPS02000G,https://www.liceograssilatina.org,4457,1587,3416,710,11,7.0,1.0,0.0,4.3,3.36,2.28,3.31,3.87,2.59,6.16,2.79,2.28
COTD01000G,https://www.caioplinio.edu.it,3386,1587,2218,292,5,4.0,3.0,0.0,4.7,1.45,2.5,6.5,4.4,1.65,2.39,3.43,2.56
MNTD00301T,https://www.francescogonzaga.edu.it,1744,1587,5172,245,7,8.0,1.0,8.0,3.5,3.12,2.46,3.12,3.52,6.5,6.5,6.6,2.46
CETD03901Q,https://www.istitutolener.edu.it,1571,1587,5434,341,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,3.08,6.5,12.18,6.5,2.58
SSPS00402X,https://www.iispaglietti.edu.it,1919,1587,3883,383,7,5.0,1.0,3.0,4.0,3.1,2.79,3.1,3.29,6.5,10.08,6.27,2.79
SATL04101E,https://www.itimarconinocera.org,973,1587,1615,187,6,9.0,3.0,0.0,4.4,1.68,1.55,1.53,2.03,2.64,1.4,1.73,2.39
APRC004016,https://iis-amandola.edu.it/,1476,1587,3688,395,7,5.0,1.0,0.0,4.3,2.9,2.58,2.91,3.15,4.99,2.89,3.77,2.58
BOTF02601G,https://www.majoranasanlazzaro.edu.it/,2904,1587,5151,249,7,8.0,1.0,12.0,3.6,3.81,3.25,3.8,4.16,6.5,6.5,7.11,3.25
PGRI03601D,https://www.ipsiapg.it,577,1604,848,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BGTD03701T,https://oberdan.edu.it/,1579,1587,6706,274,6,8.0,1.0,0.0,4.3,2.54,1.78,2.54,2.94,8.85,3.21,6.83,1.78
VBTF00701B,https://www.COBIANCHI.IT,2005,1587,4966,235,7,8.0,1.0,22.0,3.0,3.11,2.46,3.1,3.5,6.5,6.5,2.15,2.46
CETD04000V,https://www.isdavincismcv.edu.it,2318,1587,3621,539,7,7.0,1.0,0.0,4.3,3.13,2.28,3.13,3.63,7.0,5.92,6.53,2.28
LCPC01000A,https://liceomanzonilecco.edu.it/,1523,1587,4664,469,7,5.0,1.0,4.0,4.0,2.91,2.58,2.92,3.16,6.5,2.89,3.8,2.58
RMPS090001,https://www.liceo-enriques.edu.it/,1287,1587,5609,651,9,6.0,1.0,1.0,3.7,0.89,25.67,1.05,1.05,4.92,4.54,4.73,0.9
TVTN01000N,https://www.ittmazzotti.edu.it,3803,1587,6644,353,9,9.0,1.0,33.0,2.9,6.5,1.93,1.4,2.44,3.19,6.5,6.5,3.11
FIPS030006,https://liceodavincifi.edu.it/,621,1587,4275,375,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,3.08,6.5,9.83,5.2,2.58
TORH02901B,https://www.istitutobeccari.edu.it,4850,1587,14985,350,9,9.0,1.0,1.0,-1.0,0.96,6.5,6.5,8.86,6.5,6.5,6.5,0.97
RITD00701E,https://www.iisluigidisavoia.it,888,1604,848,9,5,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BARC03701D,https://www.ISTITUTOGORJUXTRIDENTEVIVANTE.edu.IT,3062,1587,3265,367,6,7.0,1.0,0.0,3.9,18.6,37.49,18.63,37.9,18.64,18.6,18.61,18.6
BARH069016,https://www.iissconsoli.edu.it/,1809,1587,4410,258,7,8.0,1.0,5.0,3.6,3.31,2.72,3.3,3.66,3.97,6.5,6.12,2.72
LTPS030006,https://www.liceoalbertiminturno.it,583,1571,911,47,4,9.0,1.0,1.0,-1.0,1.98,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BSRC029014,https://istitutogolgibrescia.edu.it/,1290,1587,6291,238,7,5.0,1.0,7.0,4.3,2.89,2.58,2.89,3.07,6.5,1.93,6.5,2.06
LCPS01000D,https://grassilecco.edu.it/,4292,1587,4077,344,7,5.0,1.0,4.0,4.0,2.89,2.58,2.9,3.12,6.5,2.89,3.65,2.58
BRPS00301X,https://www.leonardodavincifasano.edu.it,2442,1587,3524,382,5,4.0,3.0,0.0,4.0,3.4,1.71,2.43,4.37,2.67,1.86,6.36,2.68
RCTF02201A,https://www.isoppido.it,1308,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
NARI089014,https://www.ITIMARCONI.IT,1116,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
AGRC02301Q,https://www.IPSCTGALLO.edu.IT,1441,1587,3461,278,5,6.0,1.0,27.0,3.0,1.35,2.1,2.1,26.27,2.1,8.31,2.93,2.1
BOTA03000D,https://www.scarabelli-ghini.edu.it,1588,1587,4584,227,7,8.0,1.0,6.0,3.7,3.11,2.46,3.1,3.5,9.09,6.5,6.03,2.46
PDRC02101T,https://www.denicolapiovedisacco.edu.it,2308,1587,4168,268,7,8.0,1.0,13.0,3.6,6.5,2.46,2.68,2.79,3.23,6.5,6.5,2.82
ALRC008018,https://www.marconitortona.edu.it,4397,1587,8738,376,7,8.0,1.0,28.0,3.3,3.83,3.25,3.82,4.18,6.5,6.5,6.5,3.25
PTTD01001G,https://www.itsmarchiforti.edu.it,218,1604,848,1,0,4.0,3.0,11.0,3.4,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
VTTF017014,https://www.ittvt.edu.it,1309,1587,4211,313,9,7.0,1.0,4.0,4.1,6.5,53.08,4.66,90.03,53.43,4.96,54.9,4.81
TERA00801N,https://www.iisdipopparozzi.it,1411,1604,848,26,7,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
NASL12101A,https://www.isissereni-afragola-cardito.edu.it,1778,1587,4635,321,7,9.0,1.0,14.0,3.0,4.59,7.42,4.1,4.11,3.37,6.5,3.21,5.54
CRRC00601R,https://www.einaudicremona.edu.it,651,1587,2243,383,9,4.0,3.0,0.0,4.5,3.05,4071.44,3.38,8141.71,4071.68,0.3,6.5,2.32
TORC02101G,https://www.romero.edu.it,4074,1587,6759,276,7,9.0,1.0,0.0,4.0,27.3,6.5,7.25,16.34,27.58,26.14,26.39,0.37
RMPC180004,https://www.liceosocrate.edu.it,771,1587,4942,359,8,9.0,1.0,4.0,3.7,3.2,6.29,2.81,6.5,6.5,2.39,2.3,3.04
GERC00602R,https://www.vittorioemanueleruffini.it,1142,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
TASL03601P,https://liceoartisticolisippo-ta.it/,1100,1587,3521,431,4,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BARI05000G,https://www.ipsiarchimede.edu.it,265,1588,0,1,0,9.0,1.0,11.0,3.2,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
APTL00701B,https://www.fazzinimercantini.edu.it,1505,1587,3695,221,7,8.0,1.0,16.0,3.5,3.11,2.46,3.1,3.49,6.5,6.5,3.72,2.46
RASL020007,https://www.liceoartisticoravenna.edu.it,1166,1587,3742,237,5,6.0,1.0,4.0,4.0,3.62,2.11,0.96,6.5,2.11,8.72,6.5,2.11
RMTF11901E,https://www.ITISCIVITAVECCHIA.IT,2685,1587,5026,210,5,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
ALTN00301A,https://www.iislevimontalcini.edu.it/,4088,1587,4180,259,7,8.0,1.0,15.0,3.3,4.3,6.5,3.86,4.33,3.25,6.13,6.5,4.0
TVTD09000L,https://riccati-luzzatti.edu.it/,1394,1587,3638,389,7,5.0,1.0,4.0,4.0,2.92,2.58,2.9,3.15,6.5,8.76,6.5,2.58
BGPS04000R,https://liceogalilei.edu.it/,2551,1587,3903,445,9,9.0,1.0,15.0,3.5,6.5,6.5,3.74,5.76,4.22,5.42,6.5,3.92
CLTD00701D,https://www.iisscmcarafa.edu.it,2624,1571,2665,181,4,2.0,3.0,0.0,4.5,1.71,6.5,2.73,2.14,1.77,1.94,2.92,1.51
ANPC040002,https://www.perticari.it,1017,1587,4733,465,9,7.0,1.0,4.0,4.0,54.02,53.18,54.75,11.02,53.92,12.74,54.35,6.5
FGPS040004,https://www.liceogmarconi.it,2971,1587,3121,270,5,9.0,3.0,23.0,3.9,0.9,0.94,0.9,0.9,3.0,3.67,0.9,6.5
CHPS006019,https://www.omnicomprensivoatessa.edu.it,1178,1587,3992,232,7,6.0,1.0,25.0,3.2,1.37,2.1,4.96,1.8,2.1,9.41,4.99,6.5
SARI07401R,https://www.iisvicodevivo.edu.it,2416,1587,3846,241,9,7.0,1.0,4.0,3.8,53.32,53.17,53.45,91.14,53.23,10.24,54.19,6.5
VITA014011,https://www.istitutoagrarioparolini.edu.it,2539,1587,4438,235,7,8.0,1.0,15.0,3.4,3.11,2.46,3.1,3.49,6.5,6.5,6.88,2.46
LETD04401P,https://www.iisscalasso.edu.it,2635,1587,7036,278,7,8.0,1.0,15.0,3.3,3.65,3.03,3.64,4.0,4.81,6.5,5.91,3.03
BNPC02000N,https://www.giannonebn.edu.it,7263,1587,17653,469,7,8.0,1.0,22.0,2.8,3.11,2.46,3.1,3.49,23.71,6.5,33.77,2.46
BARH11000E,https://www.icspinazzola.edu.it,1424,1587,5616,367,6,9.0,3.0,12.0,3.0,2.38,6.5,1.6,9.86,2.58,2.0,2.46,1.77
RMPC200004,https://www.liceoaristofane.it,974,1604,848,4,2,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BAPS079013,https://www.liceogravina.edu.it/,1996,1587,3481,515,9,7.0,1.0,4.0,4.3,53.44,7.0,54.64,54.97,89.89,10.1,7.0,7.0
CERI02901E,https://www.IISDEFRANCHIS.edu.IT,3860,1587,3888,565,7,7.0,1.0,0.0,4.0,3.12,2.28,3.12,3.61,4.06,4.99,3.56,2.28
SATD04301Q,https://www.isisfortunato-angri.it,2887,1587,3000,333,3,9.0,2.0,14.0,3.0,6.5,3.98,6.5,4.43,6.5,3.2,6.5,3.91
FGTD00101A,http://www.giordani.edu.it,10195,1587,3940,247,9,9.0,1.0,13.0,3.0,2.15,3981.22,6.5,6.5,3981.39,6.5,1.78,3981.13
GRRA00601C,https://www.isitplorena.eu,1471,1587,2405,112,4,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,2.43,6.5,6.5
PZTL022011,https://www.itigeopz.edu.it,469,1604,848,1,0,9.0,2.0,5.0,3.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
RMPS05000E,https://www.liceocannizzaro.it,1069,1604,797,5,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BSTL036022,https://www.tartaglia-olivieri.edu.it,1358,1587,3566,296,5,4.0,3.0,12.0,3.5,1.16,2.41,6.5,4.32,2.63,1.85,1.48,0.95
PARA014021,https://www.istitutosuperiorebisacquino.it,5026,1587,4849,307,9,6.0,1.0,5.0,3.4,1.87,2.08,2.7,7.57,2.45,11.17,6.5,6.5
CSTD074016,https://www.iisrende.edu.it,919,1587,3750,365,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,6.5,8.61,5.08,2.58
CSPC02801D,https://www.IISCETRARO.edu.IT,1302,1587,4262,335,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,3.08,6.5,9.79,6.5,2.58
RMPC04000R,https://www.liceoaugustoroma.it,31268,1587,1007,22,2,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
TVTF030007,https://www.barsanti.edu.it,2097,1587,4610,312,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,3.08,6.5,6.5,6.5,2.58
MITA036016,https://www.ISTITUTOCALVINO.edu.IT,2622,1587,7803,275,5,4.0,3.0,2.0,3.9,3.01,1.52,3.02,2.84,1.73,3.24,6.21,6.5
RATD01000G,https://www.itoriani.edu.it/,1170,1587,5102,265,11,6.0,1.0,14.0,3.2,6.5,2.34,1.49,2.64,2.34,11.19,6.5,6.5
ROPC00101T,https://www.liceoadria.edu.it,31193,1587,4101,474,7,4.0,3.0,1.0,4.1,5.45,1.83,1.69,2.2,1.97,1.33,1.67,1.2
CERI011019,https://www.istitutogbnovelli.it,831,1587,5314,374,9,9.0,1.0,1.0,-1.0,4.37,3.64,6.5,2.35,2.79,6.5,7.24,1.61
SRSD02201B,https://www.isagagini.net,2078,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BGPS008012,https://www.maironidaponte.edu.it,3392,1587,8597,755,11,7.0,1.0,31.0,3.2,3.27,2.28,3.58,3.81,2.8,3.93,3.03,2.59
MOPS019018,https://www.itisvoltasassuolo.edu.it,3382,1587,3383,248,7,8.0,1.0,12.0,3.5,2.85,6.26,2.71,2.46,2.46,6.5,2.87,3.6
VTPS017012,https://www.ioleonardodavinci.edu.it,3784,1587,4200,384,7,5.0,1.0,3.0,4.0,3.1,2.79,3.1,3.31,6.5,2.44,4.95,2.79
PEPS00601T,https://iisvoltapescara.edu.it/,2338,1587,3968,327,7,5.0,1.0,0.0,4.4,2.89,2.58,2.89,3.08,6.5,1.96,6.5,2.58
ARTD01301D,https://www.buonarroti-fossombroni.it,3451,1587,5792,323,12,9.0,3.0,21.0,2.9,43.54,6.5,25.34,43.38,43.35,43.56,25.32,43.5
NARH06701Q,https://www.itctorrente.it,1069,1588,0,1,0,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
CEPS02801D,https://www.isisscontiaversa.edu.it,2873,1587,2861,1054,7,7.0,1.0,0.0,4.5,2.26,0.3,5.28,0.3,0.3,6.35,7.5,0.3
KRTF03000C,https://iostrongolikr.edu.it/,5521,1604,848,3,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
PAPC01000V,https://www.liceoscadutobagheria.edu.it/,3149,1587,2983,234,7,6.0,1.0,13.0,3.1,1.21,1.81,3.14,5.19,3.45,7.29,4.41,6.5
RMPS060005,https://www.liceocavour.edu.it,244,1588,0,1,0,2.0,3.0,20.0,3.6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
CETD21000R,https://www.itcgandreozziaversa.it,1765,1587,2959,98,5,6.0,1.0,4.0,3.8,1.46,2.22,6.5,6.5,3.87,6.36,6.5,5.13
RARC07000X,https://www.olivetticallegari.edu.it,1102,1587,3609,305,9,7.0,1.0,4.0,3.9,53.95,53.27,3.75,6.5,54.17,9.99,53.76,52.99
CRSL01601Q,https://iismunari.edu.it/,1187,1587,3346,220,6,8.0,1.0,12.0,3.5,3.34,1.76,2.52,2.91,6.5,6.5,3.45,1.76
MEPC029017,https://www.maurolicomessina.edu.it,7812,1602,16450,6759,9,7.0,1.0,45.0,2.0,3.24,2.91,25.81,4.34,4.33,1.8,18.01,20.34
SSTD016022,https://www.itozieri.edu.it,1876,1587,2568,313,7,6.0,1.0,26.0,3.0,3.23,6.5,1.72,6.5,2.26,2.1,2.1,6.5
RMRI11901N,https://www.iisdeamicis-cattaneo.it,252,1604,848,3,1,9.0,1.0,1.0,-1.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
PESL011016,https://www.liceopenne.edu.it,1788,1587,3588,211,7,5.0,1.0,4.0,4.0,3.11,2.47,3.1,3.49,6.5,8.04,6.5,2.47
CATD220001,https://itemartini.edu.it/,1232,1587,4500,307,7,5.0,1.0,0.0,4.3,2.89,2.58,2.89,3.14,6.5,10.25,6.65,2.58
CNRH028024,https://www.virginiodonadio.it/,4452,1587,3198,210,7,8.0,1.0,7.0,3.4,2.62,2.09,2.61,2.98,6.5,6.5,4.27,2.09
ENRH004018,https://www.iisenna.it,1548,1587,3844,325,7,5.0,1.0,3.0,4.1,3.1,2.79,3.1,3.31,6.5,9.13,5.1,2.79
VARC023015,https://www.isfalconegallarate.edu.it,964,1587,9186,725,12,1.0,1.0,24.0,2.9,2.19,2.73,3.57,3.13,3.03,32.09,20.48,32.12
MIPS02201V,https://allendecustodi.edu.it/,1646,1587,2773,970,9,7.0,1.0,0.0,4.7,5.29,1.34,6.15,7.0,1.33,7.0,6.06,0.45
SSTD010001,https://www.deffenu.edu.it,2910,1587,4044,318,7,5.0,1.0,11.0,4.0,2.89,2.58,2.89,3.08,6.5,7.35,6.14,2.58
GERH012018,https://www.marcopolo.edu.it/,1332,1587,2536,150,5,3.0,1.0,14.0,3.9,1.33,1.84,1.22,6.5,22.35,6.5,23.52,21.58
MIPS039018,https://iis-russell.edu.it/,1251,1587,2547,268,5,4.0,3.0,0.0,4.5,3.87,2.08,2.73,4.01,2.39,2.52,1.94,1.93
RARH020004,https://www.alberghieroriolo.edu.it,2119,1587,4607,406,7,5.0,1.0,3.0,4.2,37.2,37.2,37.2,37.26,37.2,25.45,13.33,37.2
MSRC006019,https://www.ebarsanti.edu.it,2984,1587,5301,363,5,4.0,3.0,6.0,4.0,3.65,2.5,6.5,2.26,2.83,1.89,11.59,0.98
ARRI02201N,https://www.liceorediarezzo.edu.it,1575,1601,7341,142,5,9.0,1.0,40.0,2.4,6.5,6.5,1.97,2.36,6.5,6.5,0.45,3.29
APTD013018,https://www.iismazzocchiumbertoprimo.edu.it,4105,1587,6463,259,7,8.0,1.0,25.0,3.2,6.5,10.9,3.28,7.4,2.49,6.5,6.5,2.46
